InstanceType,AcceleratorName,AcceleratorCount,DeviceMemory,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,Generation
Standard_E16_v4,,,,16.0,128,,1.21,0.121,southcentralus,"V1,V2"
Standard_E16_v4,,,,16.0,128,,1.21,0.121,westcentralus,"V1,V2"
Standard_E16_v4,,,,16.0,128,,1.12,0.112,westus,"V1,V2"
Standard_E16_v4,,,,16.0,128,,1.008,0.1008,westus2,"V1,V2"
Standard_E16_v4,,,,16.0,128,,1.008,0.116626,westus3,"V1,V2"
Standard_E16_v5,,,,16.0,128,,1.139,0.1139,centralus,"V1,V2"
Standard_E16_v5,,,,16.0,128,,1.008,0.113803,eastus,"V1,V2"
Standard_E16_v5,,,,16.0,128,,1.008,0.14495,eastus2,"V1,V2"
Standard_E16_v5,,,,16.0,128,,1.008,0.1008,northcentralus,"V1,V2"
Standard_E16_v5,,,,16.0,128,,1.21,0.131769,southcentralus,"V1,V2"
Standard_E16_v5,,,,16.0,128,,1.21,0.122089,westcentralus,"V1,V2"
Standard_E16_v5,,,,16.0,128,,1.12,0.112784,westus,"V1,V2"
Standard_E16_v5,,,,16.0,128,,1.008,0.10119,westus2,"V1,V2"
Standard_E16_v5,,,,16.0,128,,1.008,0.122069,westus3,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.48,0.148,centralus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.526,0.148,centralus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.356,0.131,eastus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.31,0.131,eastus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.31,0.131,eastus2,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.356,0.131,eastus2,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.356,0.131,northcentralus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.31,0.131,northcentralus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.572,0.1572,southcentralus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.618,0.1572,southcentralus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.572,0.1572,westcentralus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.618,0.1572,westcentralus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.48,0.148,westus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.526,0.148,westus,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.31,0.131,westus2,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.356,0.131,westus2,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.356,0.131,westus3,"V1,V2"
Standard_E20ads_v5,,,,20.0,160,,1.31,0.131,westus3,"V1,V2"
Standard_E20as_v4,,,,20.0,160,,1.424,0.1424,centralus,"V1,V2"
Standard_E20as_v4,,,,20.0,160,,1.26,0.126,eastus,"V1,V2"
Standard_E20as_v4,,,,20.0,160,,1.26,0.126,eastus2,"V1,V2"
Standard_E20as_v4,,,,20.0,160,,1.26,0.126,northcentralus,"V1,V2"
Standard_E20as_v4,,,,20.0,160,,1.512,0.1512,southcentralus,"V1,V2"
Standard_E20as_v4,,,,20.0,160,,1.512,0.1512,westcentralus,"V1,V2"
Standard_E20as_v4,,,,20.0,160,,1.4,0.14,westus,"V1,V2"
Standard_E20as_v4,,,,20.0,160,,1.26,0.126,westus2,"V1,V2"
Standard_E20as_v4,,,,20.0,160,,1.26,0.126,westus3,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.323,0.1277,centralus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.277,0.1277,centralus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.176,0.113,eastus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.13,0.113,eastus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.13,0.113,eastus2,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.176,0.113,eastus2,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.13,0.113,northcentralus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.176,0.113,northcentralus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.356,0.1356,southcentralus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.402,0.1356,southcentralus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.402,0.1356,westcentralus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.356,0.1356,westcentralus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.26,0.126,westus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.306,0.126,westus,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.176,0.113,westus2,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.13,0.113,westus2,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.13,0.113,westus3,"V1,V2"
Standard_E20as_v5,,,,20.0,160,,1.176,0.113,westus3,"V1,V2"
Standard_E20a_v4,,,,20.0,160,,1.424,0.1424,centralus,"V1,V2"
Standard_E20a_v4,,,,20.0,160,,1.26,0.126,eastus,"V1,V2"
Standard_E20a_v4,,,,20.0,160,,1.26,0.126,eastus2,"V1,V2"
Standard_E20a_v4,,,,20.0,160,,1.26,0.126,northcentralus,"V1,V2"
Standard_E20a_v4,,,,20.0,160,,1.512,0.1512,southcentralus,"V1,V2"
Standard_E20a_v4,,,,20.0,160,,1.512,0.1512,westcentralus,"V1,V2"
Standard_E20a_v4,,,,20.0,160,,1.4,0.14,westus,"V1,V2"
Standard_E20a_v4,,,,20.0,160,,1.26,0.126,westus2,"V1,V2"
Standard_E20a_v4,,,,20.0,160,,1.26,0.126,westus3,"V1,V2"
Standard_E20ds_v4,,,,20.0,160,,1.627,0.1627,centralus,"V1,V2"
Standard_E20ds_v4,,,,20.0,160,,1.44,0.144,eastus,"V1,V2"
Standard_E20ds_v4,,,,20.0,160,,1.44,0.209376,eastus2,"V1,V2"
Standard_E20ds_v4,,,,20.0,160,,1.44,0.144,northcentralus,"V1,V2"
Standard_E20ds_v4,,,,20.0,160,,1.872,0.1872,southcentralus,"V1,V2"
Standard_E20ds_v4,,,,20.0,160,,1.728,0.1728,westcentralus,"V1,V2"
Standard_E20ds_v4,,,,20.0,160,,1.62,0.162,westus,"V1,V2"
Standard_E20ds_v4,,,,20.0,160,,1.44,0.144,westus2,"V1,V2"
Standard_E20ds_v4,,,,20.0,160,,1.44,0.166608,westus3,"V1,V2"
Standard_E20ds_v5,,,,20.0,160,,1.627,0.1627,centralus,"V1,V2"
Standard_E20ds_v5,,,,20.0,160,,1.44,0.162576,eastus,"V1,V2"
Standard_E20ds_v5,,,,20.0,160,,1.44,0.207072,eastus2,"V1,V2"
Standard_E20ds_v5,,,,20.0,160,,1.44,0.144,northcentralus,"V1,V2"
Standard_E20ds_v5,,,,20.0,160,,1.728,0.188179,southcentralus,"V1,V2"
Standard_E20ds_v5,,,,20.0,160,,1.728,0.173418,westcentralus,"V1,V2"
Standard_E20ds_v5,,,,20.0,160,,1.62,0.163134,westus,"V1,V2"
Standard_E20ds_v5,,,,20.0,160,,1.44,0.144558,westus2,"V1,V2"
Standard_E20ds_v5,,,,20.0,160,,1.44,0.174384,westus3,"V1,V2"
Standard_E20d_v4,,,,20.0,160,,1.627,0.1627,centralus,"V1,V2"
Standard_E20d_v4,,,,20.0,160,,1.44,0.144,eastus,"V1,V2"
Standard_E20d_v4,,,,20.0,160,,1.44,0.209376,eastus2,"V1,V2"
Standard_E20d_v4,,,,20.0,160,,1.44,0.144,northcentralus,"V1,V2"
Standard_E20d_v4,,,,20.0,160,,1.872,0.1872,southcentralus,"V1,V2"
Standard_E20d_v4,,,,20.0,160,,1.728,0.1728,westcentralus,"V1,V2"
Standard_E20d_v4,,,,20.0,160,,1.62,0.162,westus,"V1,V2"
Standard_E20d_v4,,,,20.0,160,,1.44,0.144,westus2,"V1,V2"
Standard_E20d_v4,,,,20.0,160,,1.44,0.166608,westus3,"V1,V2"
Standard_E20d_v5,,,,20.0,160,,1.627,0.1627,centralus,"V1,V2"
Standard_E20d_v5,,,,20.0,160,,1.44,0.162576,eastus,"V1,V2"
Standard_E20d_v5,,,,20.0,160,,1.44,0.207072,eastus2,"V1,V2"
Standard_E20d_v5,,,,20.0,160,,1.44,0.144,northcentralus,"V1,V2"
Standard_E20d_v5,,,,20.0,160,,1.728,0.188179,southcentralus,"V1,V2"
Standard_E20d_v5,,,,20.0,160,,1.728,0.173418,westcentralus,"V1,V2"
Standard_E20d_v5,,,,20.0,160,,1.62,0.163134,westus,"V1,V2"
Standard_E20d_v5,,,,20.0,160,,1.44,0.144558,westus2,"V1,V2"
Standard_E20d_v5,,,,20.0,160,,1.44,0.174384,westus3,"V1,V2"
Standard_E20pds_v5,,,,20.0,160,,1.302,0.1302,centralus,V2
Standard_E20pds_v5,,,,20.0,160,,1.152,0.1152,eastus,V2
Standard_E20pds_v5,,,,20.0,160,,1.152,0.1152,eastus2,V2
Standard_E20pds_v5,,,,20.0,160,,1.152,0.1152,northcentralus,V2
Standard_E20pds_v5,,,,20.0,160,,1.382,0.1382,southcentralus,V2
Standard_E20pds_v5,,,,20.0,160,,1.382,0.1382,westcentralus,V2
Standard_E20pds_v5,,,,20.0,160,,1.3,0.13,westus,V2
Standard_E20pds_v5,,,,20.0,160,,1.152,0.1152,westus2,V2
Standard_E20pds_v5,,,,20.0,160,,1.152,0.1152,westus3,V2
Standard_E20ps_v5,,,,20.0,160,,1.139,0.1139,centralus,V2
Standard_E20ps_v5,,,,20.0,160,,1.008,0.1008,eastus,V2
Standard_E20ps_v5,,,,20.0,160,,1.008,0.1008,eastus2,V2
Standard_E20ps_v5,,,,20.0,160,,1.008,0.1008,northcentralus,V2
Standard_E20ps_v5,,,,20.0,160,,1.21,0.121,southcentralus,V2
Standard_E20ps_v5,,,,20.0,160,,1.21,0.121,westcentralus,V2
Standard_E20ps_v5,,,,20.0,160,,1.12,0.112,westus,V2
Standard_E20ps_v5,,,,20.0,160,,1.008,0.1008,westus2,V2
Standard_E20ps_v5,,,,20.0,160,,1.008,0.1008,westus3,V2
Standard_E20s_v3,,,,20.0,160,,1.46,0.15257,centralus,"V1,V2"
Standard_E20s_v3,,,,20.0,160,,1.26,0.23562,eastus,"V1,V2"
Standard_E20s_v3,,,,20.0,160,,1.46,0.263968,eastus2,"V1,V2"
Standard_E20s_v3,,,,20.0,160,,1.26,0.128898,northcentralus,"V1,V2"
Standard_E20s_v3,,,,20.0,160,,1.46,0.15111,southcentralus,"V1,V2"
Standard_E20s_v3,,,,20.0,160,,1.46,0.146,westcentralus,"V1,V2"
Standard_E20s_v3,,,,20.0,160,,1.48,0.152292,westus,"V1,V2"
Standard_E20s_v3,,,,20.0,160,,1.26,0.131166,westus2,"V1,V2"
Standard_E20s_v3,,,,20.0,160,,1.26,0.144144,westus3,"V1,V2"
Standard_E20s_v4,,,,20.0,160,,1.424,0.1424,centralus,"V1,V2"
Standard_E20s_v4,,,,20.0,160,,1.26,0.126,eastus,"V1,V2"
Standard_E20s_v4,,,,20.0,160,,1.26,0.183204,eastus2,"V1,V2"
Standard_E20s_v4,,,,20.0,160,,1.26,0.126,northcentralus,"V1,V2"
Standard_E20s_v4,,,,20.0,160,,1.512,0.1512,southcentralus,"V1,V2"
Standard_E20s_v4,,,,20.0,160,,1.512,0.1512,westcentralus,"V1,V2"
Standard_E20s_v4,,,,20.0,160,,1.4,0.14,westus,"V1,V2"
Standard_E20s_v4,,,,20.0,160,,1.26,0.126,westus2,"V1,V2"
Standard_E20s_v4,,,,20.0,160,,1.26,0.145782,westus3,"V1,V2"
Standard_E20s_v5,,,,20.0,160,,1.424,0.1424,centralus,"V1,V2"
Standard_E20s_v5,,,,20.0,160,,1.26,0.142254,eastus,"V1,V2"
Standard_E20s_v5,,,,20.0,160,,1.26,0.181188,eastus2,"V1,V2"
Standard_E20s_v5,,,,20.0,160,,1.26,0.126,northcentralus,"V1,V2"
Standard_E20s_v5,,,,20.0,160,,1.512,0.164657,southcentralus,"V1,V2"
Standard_E20s_v5,,,,20.0,160,,1.512,0.152561,westcentralus,"V1,V2"
Standard_E20s_v5,,,,20.0,160,,1.4,0.14098,westus,"V1,V2"
Standard_E20s_v5,,,,20.0,160,,1.26,0.126488,westus2,"V1,V2"
Standard_E20s_v5,,,,20.0,160,,1.26,0.152586,westus3,"V1,V2"
Standard_E20_v3,,,,20.0,160,,1.46,0.15257,centralus,V1
Standard_E20_v3,,,,20.0,160,,1.26,0.23562,eastus,V1
Standard_E20_v3,,,,20.0,160,,1.46,0.263968,eastus2,V1
Standard_E20_v3,,,,20.0,160,,1.26,0.128898,northcentralus,V1
Standard_E20_v3,,,,20.0,160,,1.46,0.15111,southcentralus,V1
Standard_E20_v3,,,,20.0,160,,1.46,0.146,westcentralus,V1
Standard_E20_v3,,,,20.0,160,,1.48,0.152292,westus,V1
Standard_E20_v3,,,,20.0,160,,1.26,0.131166,westus2,V1
Standard_E20_v3,,,,20.0,160,,1.26,0.144144,westus3,V1
Standard_E20_v4,,,,20.0,160,,1.424,0.1424,centralus,"V1,V2"
Standard_E20_v4,,,,20.0,160,,1.26,0.126,eastus,"V1,V2"
Standard_E20_v4,,,,20.0,160,,1.26,0.183204,eastus2,"V1,V2"
Standard_E20_v4,,,,20.0,160,,1.26,0.126,northcentralus,"V1,V2"
Standard_E20_v4,,,,20.0,160,,1.512,0.1512,southcentralus,"V1,V2"
Standard_E20_v4,,,,20.0,160,,1.512,0.1512,westcentralus,"V1,V2"
Standard_E20_v4,,,,20.0,160,,1.4,0.14,westus,"V1,V2"
Standard_E20_v4,,,,20.0,160,,1.26,0.126,westus2,"V1,V2"
Standard_E20_v4,,,,20.0,160,,1.26,0.145782,westus3,"V1,V2"
Standard_E20_v5,,,,20.0,160,,1.424,0.1424,centralus,"V1,V2"
Standard_E20_v5,,,,20.0,160,,1.26,0.142254,eastus,"V1,V2"
Standard_E20_v5,,,,20.0,160,,1.26,0.181188,eastus2,"V1,V2"
Standard_E20_v5,,,,20.0,160,,1.26,0.126,northcentralus,"V1,V2"
Standard_E20_v5,,,,20.0,160,,1.512,0.164657,southcentralus,"V1,V2"
Standard_E20_v5,,,,20.0,160,,1.512,0.152561,westcentralus,"V1,V2"
Standard_E20_v5,,,,20.0,160,,1.4,0.14098,westus,"V1,V2"
Standard_E20_v5,,,,20.0,160,,1.26,0.126488,westus2,"V1,V2"
Standard_E20_v5,,,,20.0,160,,1.26,0.152586,westus3,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.148,0.0148,centralus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.194,0.0148,centralus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.131,0.0131,eastus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.177,0.0131,eastus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.177,0.0131,eastus2,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.131,0.0131,eastus2,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.177,0.0131,northcentralus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.131,0.0131,northcentralus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.203,0.0157,southcentralus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.157,0.0157,southcentralus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.203,0.0157,westcentralus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.157,0.0157,westcentralus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.148,0.0148,westus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.194,0.0148,westus,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.177,0.0131,westus2,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.131,0.0131,westus2,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.131,0.0131,westus3,"V1,V2"
Standard_E2ads_v5,,,,2.0,16,,0.177,0.0131,westus3,"V1,V2"
Standard_E2as_v4,,,,2.0,16,,0.142,0.0142,centralus,"V1,V2"
Standard_E2as_v4,,,,2.0,16,,0.126,0.0126,eastus,"V1,V2"
Standard_E2as_v4,,,,2.0,16,,0.126,0.0126,eastus2,"V1,V2"
Standard_E2as_v4,,,,2.0,16,,0.126,0.0126,northcentralus,"V1,V2"
Standard_E2as_v4,,,,2.0,16,,0.151,0.0151,southcentralus,"V1,V2"
Standard_E2as_v4,,,,2.0,16,,0.151,0.0151,westcentralus,"V1,V2"
Standard_E2as_v4,,,,2.0,16,,0.14,0.014,westus,"V1,V2"
Standard_E2as_v4,,,,2.0,16,,0.126,0.0126,westus2,"V1,V2"
Standard_E2as_v4,,,,2.0,16,,0.126,0.0126,westus3,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.174,0.0128,centralus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.128,0.0128,centralus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.159,0.0113,eastus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.113,0.0113,eastus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.159,0.0113,eastus2,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.113,0.0113,eastus2,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.113,0.0113,northcentralus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.159,0.0113,northcentralus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.136,0.0136,southcentralus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.182,0.0136,southcentralus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.136,0.0136,westcentralus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.182,0.0136,westcentralus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.126,0.0126,westus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.172,0.0126,westus,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.113,0.0113,westus2,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.159,0.0113,westus2,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.159,0.0113,westus3,"V1,V2"
Standard_E2as_v5,,,,2.0,16,,0.113,0.0113,westus3,"V1,V2"
Standard_E2a_v4,,,,2.0,16,,0.142,0.0142,centralus,"V1,V2"
Standard_E2a_v4,,,,2.0,16,,0.126,0.0126,eastus,"V1,V2"
Standard_E2a_v4,,,,2.0,16,,0.126,0.0126,eastus2,"V1,V2"
Standard_E2a_v4,,,,2.0,16,,0.126,0.0126,northcentralus,"V1,V2"
Standard_E2a_v4,,,,2.0,16,,0.151,0.0151,southcentralus,"V1,V2"
Standard_E2a_v4,,,,2.0,16,,0.151,0.0151,westcentralus,"V1,V2"
Standard_E2a_v4,,,,2.0,16,,0.14,0.014,westus,"V1,V2"
Standard_E2a_v4,,,,2.0,16,,0.126,0.0126,westus2,"V1,V2"
Standard_E2a_v4,,,,2.0,16,,0.126,0.0126,westus3,"V1,V2"
Standard_E2bds_v5,,,,2.0,16,,0.189,0.0189,centralus,"V1,V2"
Standard_E2bds_v5,,,,2.0,16,,0.167,0.018854,eastus,"V1,V2"
Standard_E2bds_v5,,,,2.0,16,,0.167,0.024015,eastus2,"V1,V2"
Standard_E2bds_v5,,,,2.0,16,,0.167,0.0167,northcentralus,"V1,V2"
Standard_E2bds_v5,,,,2.0,16,,0.2,0.02178,southcentralus,"V1,V2"
Standard_E2bds_v5,,,,2.0,16,,0.2,0.02002,westcentralus,"V1,V2"
Standard_E2bds_v5,,,,2.0,16,,0.189,0.019032,westus,"V1,V2"
Standard_E2bds_v5,,,,2.0,16,,0.167,0.016767,westus2,"V1,V2"
Standard_E2bds_v5,,,,2.0,16,,0.167,0.020224,westus3,"V1,V2"
Standard_E2bs_v5,,,,2.0,16,,0.168,0.0168,centralus,"V1,V2"
Standard_E2bs_v5,,,,2.0,16,,0.149,0.016822,eastus,"V1,V2"
Standard_E2bs_v5,,,,2.0,16,,0.149,0.021426,eastus2,"V1,V2"
Standard_E2bs_v5,,,,2.0,16,,0.149,0.0149,northcentralus,"V1,V2"
Standard_E2bs_v5,,,,2.0,16,,0.179,0.019493,southcentralus,"V1,V2"
Standard_E2bs_v5,,,,2.0,16,,0.179,0.017918,westcentralus,"V1,V2"
Standard_E2bs_v5,,,,2.0,16,,0.167,0.016817,westus,"V1,V2"
Standard_E2bs_v5,,,,2.0,16,,0.149,0.01496,westus2,"V1,V2"
Standard_E2bs_v5,,,,2.0,16,,0.149,0.018044,westus3,"V1,V2"
Standard_E2ds_v4,,,,2.0,16,,0.163,0.0163,centralus,"V1,V2"
Standard_E2ds_v4,,,,2.0,16,,0.144,0.0144,eastus,"V1,V2"
Standard_E2ds_v4,,,,2.0,16,,0.144,0.020938,eastus2,"V1,V2"
Standard_E2ds_v4,,,,2.0,16,,0.144,0.0144,northcentralus,"V1,V2"
Standard_E2ds_v4,,,,2.0,16,,0.187,0.0187,southcentralus,"V1,V2"
Standard_E2ds_v4,,,,2.0,16,,0.173,0.0173,westcentralus,"V1,V2"
Standard_E2ds_v4,,,,2.0,16,,0.162,0.0162,westus,"V1,V2"
Standard_E2ds_v4,,,,2.0,16,,0.144,0.0144,westus2,"V1,V2"
Standard_E2ds_v4,,,,2.0,16,,0.144,0.016661,westus3,"V1,V2"
Standard_E2ds_v5,,,,2.0,16,,0.163,0.0163,centralus,"V1,V2"
Standard_E2ds_v5,,,,2.0,16,,0.144,0.016258,eastus,"V1,V2"
Standard_E2ds_v5,,,,2.0,16,,0.144,0.020707,eastus2,"V1,V2"
Standard_E2ds_v5,,,,2.0,16,,0.144,0.0144,northcentralus,"V1,V2"
Standard_E2ds_v5,,,,2.0,16,,0.173,0.01884,southcentralus,"V1,V2"
Standard_E2ds_v5,,,,2.0,16,,0.173,0.017362,westcentralus,"V1,V2"
Standard_E2ds_v5,,,,2.0,16,,0.162,0.016313,westus,"V1,V2"
Standard_E2ds_v5,,,,2.0,16,,0.144,0.014456,westus2,"V1,V2"
Standard_E2ds_v5,,,,2.0,16,,0.144,0.017438,westus3,"V1,V2"
Standard_E2d_v4,,,,2.0,16,,0.163,0.0163,centralus,"V1,V2"
Standard_E2d_v4,,,,2.0,16,,0.144,0.0144,eastus,"V1,V2"
Standard_E2d_v4,,,,2.0,16,,0.144,0.020938,eastus2,"V1,V2"
Standard_E2d_v4,,,,2.0,16,,0.144,0.0144,northcentralus,"V1,V2"
Standard_E2d_v4,,,,2.0,16,,0.187,0.0187,southcentralus,"V1,V2"
Standard_E2d_v4,,,,2.0,16,,0.173,0.0173,westcentralus,"V1,V2"
Standard_E2d_v4,,,,2.0,16,,0.162,0.0162,westus,"V1,V2"
Standard_E2d_v4,,,,2.0,16,,0.144,0.0144,westus2,"V1,V2"
Standard_E2d_v4,,,,2.0,16,,0.144,0.016661,westus3,"V1,V2"
Standard_E2d_v5,,,,2.0,16,,0.163,0.0163,centralus,"V1,V2"
Standard_E2d_v5,,,,2.0,16,,0.144,0.016258,eastus,"V1,V2"
Standard_E2d_v5,,,,2.0,16,,0.144,0.020707,eastus2,"V1,V2"
Standard_E2d_v5,,,,2.0,16,,0.144,0.0144,northcentralus,"V1,V2"
Standard_E2d_v5,,,,2.0,16,,0.173,0.01884,southcentralus,"V1,V2"
Standard_E2d_v5,,,,2.0,16,,0.173,0.017362,westcentralus,"V1,V2"
Standard_E2d_v5,,,,2.0,16,,0.162,0.016313,westus,"V1,V2"
Standard_E2d_v5,,,,2.0,16,,0.144,0.014456,westus2,"V1,V2"
Standard_E2d_v5,,,,2.0,16,,0.144,0.017438,westus3,"V1,V2"
Standard_E2pds_v5,,,,2.0,16,,0.13,0.013,centralus,V2
Standard_E2pds_v5,,,,2.0,16,,0.115,0.0115,eastus,V2
Standard_E2pds_v5,,,,2.0,16,,0.115,0.0115,eastus2,V2
Standard_E2pds_v5,,,,2.0,16,,0.115,0.0115,northcentralus,V2
Standard_E2pds_v5,,,,2.0,16,,0.138,0.0138,southcentralus,V2
Standard_E2pds_v5,,,,2.0,16,,0.138,0.0138,westcentralus,V2
Standard_E2pds_v5,,,,2.0,16,,0.13,0.013,westus,V2
Standard_E2pds_v5,,,,2.0,16,,0.115,0.0115,westus2,V2
Standard_E2pds_v5,,,,2.0,16,,0.115,0.0115,westus3,V2
Standard_E2ps_v5,,,,2.0,16,,0.114,0.0114,centralus,V2
Standard_E2ps_v5,,,,2.0,16,,0.101,0.0101,eastus,V2
Standard_E2ps_v5,,,,2.0,16,,0.101,0.0101,eastus2,V2
Standard_E2ps_v5,,,,2.0,16,,0.101,0.0101,northcentralus,V2
Standard_E2ps_v5,,,,2.0,16,,0.121,0.0121,southcentralus,V2
Standard_E2ps_v5,,,,2.0,16,,0.121,0.0121,westcentralus,V2
Standard_E2ps_v5,,,,2.0,16,,0.112,0.0112,westus,V2
Standard_E2ps_v5,,,,2.0,16,,0.101,0.0101,westus2,V2
Standard_E2ps_v5,,,,2.0,16,,0.101,0.0101,westus3,V2
Standard_E2s_v3,,,,2.0,16,,0.146,0.015257,centralus,"V1,V2"
Standard_E2s_v3,,,,2.0,16,,0.126,0.023562,eastus,"V1,V2"
Standard_E2s_v3,,,,2.0,16,,0.133,0.024046,eastus2,"V1,V2"
Standard_E2s_v3,,,,2.0,16,,0.126,0.01289,northcentralus,"V1,V2"
Standard_E2s_v3,,,,2.0,16,,0.146,0.015111,southcentralus,"V1,V2"
Standard_E2s_v3,,,,2.0,16,,0.146,0.0146,westcentralus,"V1,V2"
Standard_E2s_v3,,,,2.0,16,,0.148,0.015229,westus,"V1,V2"
Standard_E2s_v3,,,,2.0,16,,0.126,0.013117,westus2,"V1,V2"
Standard_E2s_v3,,,,2.0,16,,0.126,0.014414,westus3,"V1,V2"
Standard_E2s_v4,,,,2.0,16,,0.142,0.0142,centralus,"V1,V2"
Standard_E2s_v4,,,,2.0,16,,0.126,0.0126,eastus,"V1,V2"
Standard_E2s_v4,,,,2.0,16,,0.126,0.01832,eastus2,"V1,V2"
Standard_E2s_v4,,,,2.0,16,,0.126,0.0126,northcentralus,"V1,V2"
Standard_E2s_v4,,,,2.0,16,,0.151,0.0151,southcentralus,"V1,V2"
Standard_E2s_v4,,,,2.0,16,,0.151,0.0151,westcentralus,"V1,V2"
Standard_E2s_v4,,,,2.0,16,,0.14,0.014,westus,"V1,V2"
Standard_E2s_v4,,,,2.0,16,,0.126,0.0126,westus2,"V1,V2"
Standard_E2s_v4,,,,2.0,16,,0.126,0.014578,westus3,"V1,V2"
Standard_E2s_v5,,,,2.0,16,,0.142,0.0142,centralus,"V1,V2"
Standard_E2s_v5,,,,2.0,16,,0.126,0.014225,eastus,"V1,V2"
Standard_E2s_v5,,,,2.0,16,,0.126,0.018119,eastus2,"V1,V2"
Standard_E2s_v5,,,,2.0,16,,0.126,0.0126,northcentralus,"V1,V2"
Standard_E2s_v5,,,,2.0,16,,0.151,0.016444,southcentralus,"V1,V2"
Standard_E2s_v5,,,,2.0,16,,0.151,0.015236,westcentralus,"V1,V2"
Standard_E2s_v5,,,,2.0,16,,0.14,0.014098,westus,"V1,V2"
Standard_E2s_v5,,,,2.0,16,,0.126,0.012649,westus2,"V1,V2"
Standard_E2s_v5,,,,2.0,16,,0.126,0.015259,westus3,"V1,V2"
Standard_E2_v3,,,,2.0,16,,0.146,0.015257,centralus,V1
Standard_E2_v3,,,,2.0,16,,0.126,0.023562,eastus,V1
